,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1,1369.09,1361.912357,1359.303992,2417001,2318251,59.52942266,58.60803336,56.56905653,1354.1905,1353.2685,3.080442702,1.986277127,0.045303893,0.067560411
2,1356.11,1363.217383,1361.912357,2050342,2417001,56.73571973,59.52942266,58.60803336,1355.4465,1354.1905,3.53882949,3.080442702,0.063149308,0.045303893
3,1364.55,1361.925132,1363.217383,1597190,2050342,49.60018704,56.73571973,59.52942266,1355.2505,1355.4465,2.822194301,3.53882949,0.012516364,0.063149308
4,1374.35,1362.40238,1361.925132,2557891,1597190,53.67957323,49.60018704,56.73571973,1354.9065,1355.2505,2.901842579,2.822194301,0.021431505,0.012516364
5,1383.73,1364.574675,1362.40238,2332519,2557891,57.93688664,53.67957323,49.60018704,1355.0535,1354.9065,3.712942027,2.901842579,0.049505014,0.021431505
6,1383.88,1368.057461,1364.574675,2183462,2332519,61.57700673,57.93688664,53.67957323,1355.529,1355.0535,5.054368182,3.712942027,0.093794376,0.049505014
7,1379.19,1370.934286,1368.057461,2153189,2183462,61.63418511,61.57700673,57.93688664,1357.123,1355.529,6.059709263,5.054368182,0.138957514,0.093794376
8,1387.44,1372.435325,1370.934286,2095608,2153189,58.69318799,61.63418511,61.57700673,1360.1125,1357.123,6.404182085,6.059709263,0.227115794,0.138957514
9,1380.07,1375.163448,1372.435325,2130635,2095608,62.11752917,58.69318799,61.63418511,1363.066,1360.1125,7.259205725,6.404182085,0.210379728,0.227115794
10,1399.44,1376.055548,1375.163448,1976704,2130635,57.52932386,62.11752917,58.69318799,1365.795,1363.066,7.258449822,7.259205725,0.166190295,0.210379728
11,1395.73,1380.307267,1376.055548,1975351,1976704,64.87304239,57.52932386,62.11752917,1369.178,1365.795,8.720325399,7.258449822,0.20198581,0.166190295
12,1396.69,1383.1114,1380.307267,1685121,1975351,62.63895417,64.87304239,57.52932386,1371.5345,1369.178,9.470338168,8.720325399,0.230097298,0.20198581
14,1412.54,1389.542012,1385.580236,2053713,1786082,66.77752568,62.99408568,62.63895417,1376.3365,1373.533,11.20014173,10.02661212,0.271863179,0.229997504
15,1410.75,1393.723464,1389.542012,2367465,2053713,68.45865049,66.77752568,62.99408568,1379.2505,1376.3365,12.40435846,11.20014173,0.258468977,0.271863179
16,1412.22,1396.819198,1393.723464,2592769,2367465,67.19092342,68.45865049,66.77752568,1382.085,1379.2505,13.06368087,12.40435846,0.232152847,0.258468977
17,1402.21,1399.619344,1396.819198,2503830,2592769,67.71959431,67.19092342,68.45865049,1384.484,1382.085,13.54863512,13.06368087,0.210348731,0.232152847
19,1422.54,1401.146668,1400.090372,2772880,2325307,62.15097325,60.56309136,67.71959431,1388.317,1386.347,12.6732469,12.97566611,0.241563277,0.16296478
20,1419.23,1405.036365,1401.146668,2471674,2772880,68.34137719,62.15097325,60.56309136,1390.8725,1388.317,13.61929171,12.6732469,0.285139519,0.241563277
21,1421.73,1407.617026,1405.036365,2375477,2471674,66.02797262,68.34137719,62.15097325,1393.1515,1390.8725,13.94124373,13.61929171,0.279908182,0.285139519
22,1425.13,1410.183021,1407.617026,3146231,2375477,66.93828396,66.02797262,68.34137719,1395.7835,1393.1515,14.23404096,13.94124373,0.321106585,0.279908182
23,1411.47,1412.900654,1410.183021,2979357,3146231,68.18681469,66.93828396,66.02797262,1399.2345,1395.7835,14.57245428,14.23404096,0.391609398,0.321106585
24,1422.55,1412.640535,1412.900654,2523521,2979357,58.61036113,68.18681469,66.93828396,1401.5805,1399.2345,13.58183846,14.57245428,0.366468187,0.391609398
25,1432.21,1414.442256,1412.640535,2542739,2523521,63.13322203,58.61036113,68.18681469,1403.9905,1401.5805,13.53481081,13.58183846,0.37936581,0.366468187
26,1434.36,1417.672755,1414.442256,2521917,2542739,66.56375174,63.13322203,58.61036113,1406.4145,1403.9905,14.11432122,13.53481081,0.34436122,0.37936581
28,1420.59,1421.752836,1420.706799,1972792,2311041,61.94543023,67.2932256,66.56375174,1411.302,1408.9385,14.1467521,14.57901659,0.257942627,0.341110567
29,1413.73,1421.541411,1421.752836,3008274,1972792,58.24174952,61.94543023,67.2932256,1412.9595,1411.302,13.17860468,14.1467521,0.210916057,0.257942627
31,1390.43,1418.33549,1420.121155,2374068,2375463,52.19888529,54.16587567,58.24174952,1415.1855,1414.6425,10.17476099,11.72266462,0.194766788,0.255795491
32,1390.73,1413.261765,1418.33549,2216689,2374068,42.55747161,52.19888529,54.16587567,1414.9205,1415.1855,7.260993069,10.17476099,0.173562603,0.194766788
33,1376.98,1409.16508,1413.261765,2132599,2216689,42.72946778,42.55747161,52.19888529,1414.6225,1414.9205,4.919311725,7.260993069,0.125524236,0.173562603
34,1383.28,1403.313247,1409.16508,1953417,2132599,37.22753104,42.72946778,42.55747161,1413.103,1414.6225,1.93173447,4.919311725,0.06254943,0.125524236
35,1418.38,1399.670839,1403.313247,1869132,1953417,40.97750464,37.22753104,42.72946778,1411.64,1413.103,0.071590074,1.93173447,0.049524142,0.06254943
36,1421.87,1403.072504,1399.670839,2501604,1869132,56.55110395,40.97750464,37.22753104,1412.0215,1411.64,1.413396144,0.071590074,0.134656038,0.049524142
37,1433.23,1406.490231,1403.072504,3195477,2501604,57.74496261,56.55110395,40.97750464,1412.504,1412.0215,2.726966186,1.413396144,0.155891176,0.134656038
38,1427.76,1411.352007,1406.490231,2446289,3195477,61.45735029,57.74496261,56.55110395,1414.055,1412.504,4.631250793,2.726966186,0.200287145,0.155891176
39,1442.28,1414.335279,1411.352007,2154486,2446289,58.7794522,61.45735029,57.74496261,1415.148,1414.055,5.634080604,4.631250793,0.13158847,0.200287145
40,1436.47,1419.416137,1414.335279,2404985,2154486,63.34522919,58.7794522,61.45735029,1416.135,1415.148,7.513858027,5.634080604,0.110314649,0.13158847
41,1437.49,1422.516839,1419.416137,1930260,2404985,60.45947391,63.34522919,58.7794522,1416.997,1416.135,8.437514321,7.513858027,0.089417551,0.110314649
42,1433.92,1425.239232,1422.516839,2183486,1930260,60.79712814,60.45947391,63.34522919,1417.785,1416.997,9.146390172,8.437514321,0.078590396,0.089417551
43,1425.1,1426.817554,1425.239232,2186665,2183486,58.9012645,60.79712814,60.45947391,1418.2245,1417.785,9.312758543,9.146390172,0.026830392,0.078590396
44,1434.46,1426.505271,1426.817554,1759401,2186665,54.38875431,58.9012645,60.79712814,1418.906,1418.2245,8.633386087,9.312758543,0.005116609,0.026830392
46,1409.35,1429.280388,1427.951585,1477389,1606043,58.36927526,58.06078126,54.38875431,1419.654,1419.5015,8.804394137,8.74939472,-0.02341093,-0.010618519
47,1397.29,1425.656681,1429.280388,2032078,1477389,46.4516519,58.36927526,58.06078126,1418.4035,1419.654,6.680255285,8.804394137,-0.092538182,-0.02341093
48,1385.76,1420.499103,1425.656681,2411725,2032078,42.13891213,46.4516519,58.36927526,1416.945,1418.4035,3.977864387,6.680255285,-0.060700977,-0.092538182
49,1370.81,1414.182902,1420.499103,2772918,2411725,38.46225203,42.13891213,46.4516519,1415.2035,1416.945,0.895502692,3.977864387,0.002579738,-0.060700977
50,1374.34,1406.29692,1414.182902,1775916,2772918,34.2851697,38.46225203,42.13891213,1413.0575,1415.2035,-2.722250802,0.895502692,-0.029834805,0.002579738
51,1355.79,1400.486571,1406.29692,2168440,1775916,36.05116348,34.2851697,38.46225203,1411.2595,1413.0575,-5.244054813,-2.722250802,-0.012969781,-0.029834805
52,1365.31,1392.359922,1400.486571,2254616,2168440,31.2921677,36.05116348,34.2851697,1409.5275,1411.2595,-8.639837958,-5.244054813,-0.002172558,-0.012969781
53,1388.37,1387.441754,1392.359922,2117511,2254616,35.96410731,31.2921677,36.05116348,1408.2565,1409.5275,-10.44246193,-8.639837958,0.029989409,-0.002172558
54,1390.96,1387.610526,1387.441754,2137662,2117511,45.61140823,35.96410731,31.2921677,1408.826,1408.2565,-9.896227578,-10.44246193,0.102407137,0.029989409
55,1389.71,1388.219521,1387.610526,1638848,2137662,46.5847663,45.61140823,35.96410731,1409.21,1408.826,-9.148878985,-9.896227578,0.07715938,0.102407137
56,1379.48,1388.490517,1388.219521,1713362,1638848,46.15544475,46.5847663,45.61140823,1407.7765,1409.21,-8.558803831,-9.148878985,0.023485453,0.07715938
57,1383.21,1386.852242,1388.490517,2053728,1713362,42.6881083,46.15544475,46.5847663,1405.657,1407.7765,-8.815026387,-8.558803831,-0.012948543,0.023485453
58,1360.56,1386.190016,1386.852242,1812316,2053728,44.33024841,42.6881083,46.15544475,1403.156,1405.657,-8.617764557,-8.815026387,0.007250122,-0.012948543
59,1363.41,1381.530013,1386.190016,2226725,1812316,37.33469425,44.33024841,42.6881083,1399.796,1403.156,-10.17184415,-8.617764557,0.013232297,0.007250122
60,1363.09,1378.235465,1381.530013,1909897,2226725,38.64665706,37.33469425,44.33024841,1395.8525,1399.796,-11.046159,-10.17184415,0.018190682,0.013232297
61,1383.06,1375.481744,1378.235465,1840149,1909897,38.5490687,38.64665706,37.33469425,1392.1835,1395.8525,-11.63080843,-11.046159,0.069956546,0.018190682
62,1382.36,1376.859609,1375.481744,1979264,1840149,47.46466505,38.5490687,38.64665706,1389.462,1392.1835,-10.36327383,-11.63080843,0.087468484,0.069956546
63,1371.33,1377.85968,1376.859609,1570487,1979264,47.20612671,47.46466505,38.5490687,1386.884,1389.462,-9.307931645,-10.36327383,0.053001922,0.087468484
64,1363.1,1376.672465,1377.85968,1608828,1570487,43.21200657,47.20612671,47.46466505,1384.1955,1386.884,-9.254909342,-9.307931645,0.040364171,0.053001922
65,1370.72,1374.204744,1376.672465,1363291,1608828,40.46113791,43.21200657,47.20612671,1380.6275,1384.1955,-9.764422815,-9.254909342,-0.006647478,0.040364171
66,1360.23,1373.571155,1374.204744,1612529,1363291,44.01481805,40.46113791,43.21200657,1377.4005,1380.6275,-9.444475561,-9.764422815,0.025337249,-0.006647478
67,1382.9,1371.14549,1373.571155,1923268,1612529,40.43666938,44.01481805,40.46113791,1374.9445,1377.4005,-9.922984401,-9.444475561,0.041878823,0.025337249
68,1413.14,1373.282674,1371.14549,1682010,1923268,49.91309177,40.43666938,44.01481805,1374.225,1374.9445,-8.376368998,-9.922984401,0.100836528,0.041878823
69,1417.95,1380.52946,1373.282674,2191521,1682010,59.23086058,49.91309177,40.43666938,1375.594,1374.225,-4.656868394,-8.376368998,0.163594732,0.100836528
70,1428.58,1387.333195,1380.52946,1815949,2191521,60.48991259,59.23086058,49.91309177,1377.951,1375.594,-1.305956316,-4.656868394,0.214133488,0.163594732
71,1426.29,1394.832614,1387.333195,1888817,1815949,63.19506101,60.48991259,59.23086058,1380.663,1377.951,2.182262051,-1.305956316,0.268269472,0.214133488
72,1423.58,1400.552139,1394.832614,1932247,1888817,62.20694288,63.19506101,60.48991259,1384.188,1380.663,4.707649524,2.182262051,0.292171798,0.268269472
73,1427.68,1404.739023,1400.552139,1890433,1932247,60.99155767,62.20694288,63.19506101,1387.1015,1384.188,6.416398688,4.707649524,0.295254411,0.292171798
74,1414.29,1408.910109,1404.739023,2275668,1890433,62.19499543,60.99155767,62.20694288,1389.067,1387.1015,8.009106453,6.416398688,0.241448742,0.295254411
75,1418.44,1409.888271,1408.910109,2092911,2275668,56.1071371,62.19499543,60.99155767,1390.2335,1389.067,8.097534401,8.009106453,0.278358547,0.241448742
76,1436.1,1411.443131,1409.888271,2192512,2092911,57.49578858,56.1071371,62.19499543,1391.67,1390.2335,8.405590093,8.097534401,0.276327061,0.278358547
77,1443.63,1415.926198,1411.443131,2146531,2192512,62.87797028,57.49578858,56.1071371,1394.501,1391.67,9.959928996,8.405590093,0.289163422,0.276327061
78,1448.81,1420.963253,1415.926198,2160826,2146531,64.91783665,62.87797028,57.49578858,1397.522,1394.501,11.66489618,9.959928996,0.221220871,0.289163422
79,1452.96,1426.026298,1420.963253,2071570,2160826,66.29012876,64.91783665,62.87797028,1401.9345,1397.522,13.28098277,11.66489618,0.302277786,0.221220871
81,1465.41,1434.642728,1430.923335,2582402,2204711,66.50050983,67.39066699,66.29012876,1410.8265,1406.412,15.56578716,14.72685137,0.287262509,0.311767438
82,1469.88,1440.236778,1434.642728,3102808,2582402,70.25742023,66.50050983,67.39066699,1414.944,1410.8265,17.16488742,15.56578716,0.264674681,0.287262509
84,1454.6,1450.063463,1445.626455,2617565,3105668,71.39778702,71.35948715,70.25742023,1424.255,1419.32,19.48665492,18.57871369,0.381832479,0.335659157
85,1417.34,1450.888288,1450.063463,2615828,2617565,62.18554405,71.39778702,71.35948715,1428.83,1424.255,18.74505155,19.48665492,0.341975448,0.381832479
86,1414.47,1444.788599,1450.888288,3241088,2615828,46.56215323,62.18554405,71.39778702,1431.161,1428.83,14.97809676,18.74505155,0.370899507,0.341975448
87,1376.15,1439.276127,1444.788599,2431102,3241088,45.61158187,46.56215323,62.18554405,1433.873,1431.161,11.62714247,14.97809676,0.392855481,0.370899507
88,1402.93,1427.798649,1439.276127,2325951,2431102,35.26081919,45.61158187,46.56215323,1433.5355,1433.873,5.812381792,11.62714247,0.303060417,0.392855481
89,1410.95,1423.277076,1427.798649,2392191,2325951,44.70478718,35.26081919,45.61158187,1433.025,1433.5355,3.326715939,5.812381792,0.302754888,0.303060417
90,1423.89,1421.03579,1423.277076,2541954,2392191,47.18938998,44.70478718,35.26081919,1432.675,1433.025,1.981117724,3.326715939,0.303480906,0.302754888
91,1423.58,1421.554737,1421.03579,2857969,2541954,51.01399058,47.18938998,44.70478718,1432.4405,1432.675,1.93654798,1.981117724,0.27536864,0.303480906
92,1441.33,1421.922967,1421.554737,2273881,2857969,50.91885223,51.01399058,47.18938998,1432.305,1432.4405,1.854830398,1.93654798,0.259348985,0.27536864
93,1436.05,1425.451518,1421.922967,2450536,2273881,55.98092698,50.91885223,51.01399058,1433.1925,1432.305,3.185623399,1.854830398,0.301434181,0.259348985
94,1407.37,1427.378515,1425.451518,2564247,2450536,54.19049746,55.98092698,50.91885223,1433.611,1433.1925,3.770767506,3.185623399,0.277073258,0.301434181
95,1426.93,1423.740603,1427.378515,2592894,2564247,45.6499227,54.19049746,55.98092698,1433.265,1433.611,1.898378786,3.770767506,0.217366566,0.277073258
96,1427.88,1424.320493,1423.740603,2543637,2592894,51.28850364,45.6499227,54.19049746,1433.6895,1433.265,1.970115501,1.898378786,0.244491145,0.217366566
97,1443.39,1424.967676,1424.320493,3041394,2543637,51.55140346,51.28850364,45.6499227,1433.2785,1433.6895,2.079651498,1.970115501,0.262966512,0.244491145
98,1444.17,1428.31719,1424.967676,2808431,3041394,55.75036052,51.55140346,51.28850364,1433.2665,1433.2785,3.379035523,2.079651498,0.331674046,0.262966512
101,1447.38,1436.083645,1433.317788,3010214,3429637,57.16068114,55.48466767,55.95709062,1432.3865,1432.529,5.993984913,5.081294038,0.173067085,0.22140664
102,1449.77,1438.137528,1436.083645,2788841,3010214,56.69525711,57.16068114,55.48466767,1431.485,1432.3865,6.549010699,5.993984913,0.140533906,0.173067085
103,1453.23,1440.252523,1438.137528,3126135,2788841,57.47030479,56.69525711,57.16068114,1430.4795,1431.485,7.099882632,6.549010699,0.094817798,0.140533906
104,1439.74,1442.612064,1440.252523,2598675,3126135,58.62480984,57.47030479,56.69525711,1429.6395,1430.4795,7.726578503,7.099882632,0.083080226,0.094817798
105,1450.95,1442.089871,1442.612064,2979726,2598675,52.62650378,58.62480984,57.47030479,1428.8965,1429.6395,7.05340201,7.726578503,0.101076828,0.083080226
106,1452.55,1443.700803,1442.089871,2830806,2979726,56.60035579,52.62650378,58.62480984,1430.577,1428.8965,7.339848894,7.05340201,0.083497989,0.101076828
107,1459.53,1445.309748,1443.700803,2884327,2830806,57.15281172,56.60035579,52.62650378,1432.481,1430.577,7.608263416,7.339848894,0.075415295,0.083497989
108,1463.75,1447.895248,1445.309748,3035220,2884327,59.57065577,57.15281172,56.60035579,1436.65,1432.481,8.288664955,7.608263416,0.103099035,0.075415295
109,1483.41,1450.777931,1447.895248,3406524,3035220,61.00341828,59.57065577,57.15281172,1439.691,1436.65,9.06392354,8.288664955,0.114924334,0.103099035
111,1484.15,1461.316301,1456.711034,3284128,3539887,66.14103935,66.89033676,61.00341828,1446.2215,1443.314,12.52384181,11.13634638,0.12533729,0.139732562
112,1501.06,1465.467882,1461.316301,3136635,3284128,66.75865181,66.14103935,66.89033676,1449.25,1446.2215,13.63650812,12.52384181,0.139839282,0.12533729
113,1499.16,1471.939176,1465.467882,3882076,3136635,71.2800427,66.75865181,66.14103935,1452.2365,1449.25,15.7017993,13.63650812,0.163282518,0.139839282
114,1513.42,1476.888417,1471.939176,3593014,3882076,70.12588159,71.2800427,66.75865181,1455.392,1452.2365,16.98940009,15.7017993,0.199377468,0.163282518
115,1525.61,1483.530523,1476.888417,3867654,3593014,73.58312906,70.12588159,71.2800427,1460.6945,1455.392,18.94214258,16.98940009,0.220347563,0.199377468
116,1520.78,1491.181337,1483.530523,3601818,3867654,76.12655622,73.58312906,70.12588159,1465.6285,1460.6945,21.22862582,18.94214258,0.246561811,0.220347563
117,1532.04,1496.562912,1491.181337,4262384,3601818,73.12244011,76.12655622,73.58312906,1470.2735,1465.6285,22.39280926,21.22862582,0.23357592,0.246561811
118,1528.66,1503.013292,1496.562912,4621994,4262384,75.54525185,73.12244011,76.12655622,1474.706,1470.2735,23.9479637,22.39280926,0.248510887,0.23357592
119,1534.58,1507.67633,1503.013292,4225562,4621994,73.40617964,75.54525185,73.12244011,1478.9305,1474.706,24.62384865,23.9479637,0.231930929,0.248510887
120,1513.66,1512.567906,1507.67633,3525320,4225562,74.7544966,73.40617964,75.54525185,1483.517,1478.9305,25.34502519,24.62384865,0.242070574,0.231930929
121,1533.08,1512.766469,1512.567906,3637387,3525320,62.66376904,74.7544966,73.40617964,1486.7735,1483.517,23.95238544,25.34502519,0.248439591,0.242070574
123,1556.71,1521.530776,1516.459838,3869797,3975306,70.43246164,67.86046112,62.66376904,1495.7875,1491.0585,24.90648944,24.13749805,0.293799851,0.310164993
124,1545.55,1527.926999,1521.530776,3934755,3869797,72.98576987,70.43246164,67.86046112,1500.9615,1495.7875,26.21112383,24.90648944,0.318025359,0.293799851
125,1553.13,1531.131181,1527.926999,4455384,3934755,67.33197753,72.98576987,70.43246164,1506.252,1500.9615,26.04431461,26.21112383,0.319461881,0.318025359
126,1542.52,1535.130966,1531.131181,3915521,4455384,69.08375179,67.33197753,72.98576987,1511.361,1506.252,26.22149469,26.04431461,0.232518507,0.319461881
128,1553.3,1537.522713,1536.474427,3159706,3564417,63.78159986,63.91716577,69.08375179,1519.995,1515.8595,24.11694192,25.21510877,0.271909721,0.221722738
129,1559.86,1540.391311,1537.522713,2743360,3159706,66.77889071,63.78159986,63.91716577,1524.4725,1519.995,23.86399705,24.11694192,0.252165114,0.271909721
130,1567.74,1543.931072,1540.391311,2496779,2743360,68.44681461,66.77889071,63.78159986,1528.295,1524.4725,23.91717132,23.86399705,0.219481412,0.252165114
132,1582.65,1554.841792,1548.259968,4344803,2545083,73.99517232,70.37116328,68.44681461,1537.5955,1532.58,25.68316405,24.31487571,0.290498256,0.257420748
134,1599.68,1565.99277,1559.89783,3585314,3840292,75.19000029,72.95487856,73.99517232,1546.388,1541.675,27.37480165,26.31811172,0.264952549,0.234192585
135,1603.56,1572.117721,1565.99277,4085792,3585314,76.41033064,75.19000029,72.95487856,1550.701,1546.388,28.39010229,27.37480165,0.209429394,0.264952549
136,1605.77,1577.834499,1572.117721,3735836,4085792,77.16019902,76.41033064,75.19000029,1554.5985,1550.701,29.17154749,28.39010229,0.20594593,0.209429394
137,1589.37,1582.913681,1577.834499,4778175,3735836,77.59703059,77.16019902,76.41033064,1558.848,1554.5985,29.62764789,29.17154749,0.161698111,0.20594593
139,1615.58,1587.089819,1584.087557,4170844,4802509,70.22056649,67.30902379,77.59703059,1565.3115,1561.7145,27.90242819,28.33909239,0.123505054,0.046108147
140,1612.25,1592.269852,1587.089819,4505687,4170844,73.59842773,70.22056649,67.30902379,1569.3615,1565.3115,28.43732174,27.90242819,0.169947217,0.123505054
141,1628.2,1595.902606,1592.269852,4547775,4505687,71.65273067,73.59842773,70.22056649,1574.291,1569.3615,28.26668481,28.43732174,0.214303835,0.169947217
142,1642.88,1601.77486,1595.902606,5127856,4547775,75.05446674,71.65273067,73.59842773,1579.047,1574.291,29.08323211,28.26668481,0.223535276,0.214303835
143,1646.59,1609.248522,1601.77486,5293156,5127856,77.70616564,75.05446674,71.65273067,1583.9735,1579.047,30.56259844,29.08323211,0.296521834,0.223535276
144,1644.56,1616.037881,1609.248522,4473343,5293156,78.33301394,77.70616564,75.05446674,1588.4675,1583.9735,31.66930883,30.56259844,0.263690354,0.296521834
145,1657.91,1621.223721,1616.037881,3750340,4473343,77.05630275,78.33301394,77.70616564,1593.418,1588.4675,32.01354849,31.66930883,0.319695721,0.263690354
146,1661.8,1627.893954,1621.223721,3792695,3750340,79.43062095,77.05630275,78.33301394,1598.657,1593.418,32.98338243,32.01354849,0.413291958,0.319695721
147,1662.72,1634.058689,1627.893954,4951055,3792695,80.0775711,79.43062095,77.05630275,1604.621,1598.657,33.67765823,32.98338243,0.437487954,0.413291958
148,1700.91,1639.269837,1634.058689,4886364,4951055,80.23589617,80.0775711,79.43062095,1610.645,1604.621,33.91120583,33.67765823,0.449333188,0.437487954
149,1716.24,1650.477139,1639.269837,4970588,4886364,85.41681062,80.23589617,80.0775711,1618.0255,1610.645,36.75422797,33.91120583,0.475151045,0.449333188
150,1737.59,1662.434023,1650.477139,6154337,4970588,86.90116975,85.41681062,80.23589617,1625.8445,1618.0255,39.78572134,36.75422797,0.415848563,0.475151045
151,1742.19,1676.098746,1662.434023,4652296,6154337,88.63600388,86.90116975,85.41681062,1634.337,1625.8445,43.41055836,39.78572134,0.407784642,0.415848563
152,1753.04,1688.115338,1676.098746,4880314,4652296,88.97481372,88.63600388,86.90116975,1642.2235,1634.337,46.12277473,43.41055836,0.405869525,0.407784642
153,1727.28,1699.919822,1688.115338,4962182,4880314,89.75099512,88.97481372,88.63600388,1650.743,1642.2235,48.58764198,46.12277473,0.45753202,0.405869525
154,1716.56,1704.8944,1699.919822,5032376,4962182,76.06001598,89.75099512,88.97481372,1657.436,1650.743,47.91017168,48.58764198,0.407820212,0.45753202
155,1729.88,1707.015418,1704.8944,4758782,5032376,71.19296468,76.06001598,89.75099512,1663.28,1657.436,45.97824855,47.91017168,0.418028057,0.407820212
156,1721.99,1711.172615,1707.015418,4317471,4758782,73.46503686,71.19296468,76.06001598,1669.596,1663.28,45.00322902,45.97824855,0.421761756,0.418028057
157,1769.18,1713.139412,1711.172615,7153274,4317471,69.94584502,73.46503686,71.19296468,1675.407,1669.596,43.0970658,45.00322902,0.420747659,0.421761756
159,1806.88,1732.225226,1723.32861,5399613,5804957,77.40685373,77.03240441,69.94584502,1692.9805,1684.3975,46.00571332,44.87694288,0.496669267,0.52392621
160,1807.85,1745.798821,1732.225226,6132450,5399613,81.13071854,77.40685373,77.03240441,1702.5455,1692.9805,49.12750539,46.00571332,0.50626652,0.496669267
161,1783.79,1757.080854,1745.798821,6508694,6132450,81.22409714,81.13071854,77.40685373,1712.3255,1702.5455,51.09087519,49.12750539,0.498033065,0.50626652
162,1794.24,1761.937062,1757.080854,6859900,6508694,71.74065646,81.22409714,81.13071854,1720.105,1712.3255,50.12757944,51.09087519,0.397965334,0.498033065
163,1770.98,1767.810324,1761.937062,5795017,6859900,73.20403216,71.74065646,81.22409714,1727.673,1720.105,49.63522432,50.12757944,0.373108558,0.397965334
164,1757.73,1768.386628,1767.810324,5316177,5795017,65.1206916,73.20403216,71.74065646,1733.8925,1727.673,46.82833385,49.63522432,0.335837534,0.373108558
165,1749.55,1766.44906,1768.386628,3944687,5316177,60.98926426,65.1206916,73.20403216,1739.551,1733.8925,43.03856685,46.82833385,0.284190762,0.335837534
166,1733.1,1763.376503,1766.44906,4010341,3944687,58.52087289,60.98926426,65.1206916,1744.133,1739.551,38.92637258,43.03856685,0.248902089,0.284190762
167,1751.75,1757.871685,1763.376503,3069322,4010341,53.80481578,58.52087289,60.98926426,1747.698,1744.133,33.94871185,38.92637258,0.23191861,0.248902089
168,1743.6,1756.758651,1757.871685,2828044,3069322,57.94295097,53.80481578,58.52087289,1752.1495,1747.698,31.14970459,33.94871185,0.214613709,0.23191861
169,1771.35,1754.366169,1756.758651,2816755,2828044,55.59905239,57.94295097,53.80481578,1754.284,1752.1495,27.95162534,31.14970459,0.147876374,0.214613709
170,1805.5,1757.454138,1754.366169,3023314,2816755,61.33432269,55.59905239,57.94295097,1757.0395,1754.284,27.34114587,27.95162534,0.218377687,0.147876374
171,1838.41,1766.189749,1757.454138,4019571,3023314,66.98594273,61.33432269,55.59905239,1760.435,1757.0395,29.27548651,27.34114587,0.231042532,0.218377687
172,1847.79,1779.320704,1766.189749,4170111,4019571,71.33435672,66.98594273,61.33432269,1765.246,1760.435,33.08267092,29.27548651,0.239372376,0.231042532
175,1894.53,1818.764488,1804.358818,4305883,4143821,76.40032372,73.98270025,72.44824316,1785.0215,1776.67,43.61251856,39.70395953,0.266432462,0.216270926
176,1889.96,1832.540036,1818.764488,4062707,4305883,77.49163456,76.40032372,73.98270025,1793.254,1785.0215,47.0504777,43.61251856,0.2596462,0.266432462
177,1909.75,1842.980029,1832.540036,4738832,4062707,75.91242826,77.49163456,76.40032372,1801.6525,1793.254,48.84328925,47.0504777,0.281266457,0.2596462
178,1962.93,1855.120024,1842.980029,4455373,4738832,78.00298551,75.91242826,77.49163456,1808.681,1801.6525,51.26998446,48.84328925,0.220932953,0.281266457
179,1949.51,1874.721838,1855.120024,5075699,4455373,82.41875091,78.00298551,75.91242826,1818.2145,1808.681,56.82924727,51.26998446,0.255204893,0.220932953
180,1930.7,1888.319685,1874.721838,5195030,5075699,78.15503668,82.41875091,78.00298551,1825.346,1818.2145,59.46662699,56.82924727,0.18417014,0.255204893
181,1937.9,1896.025197,1888.319685,6349990,5195030,72.49413157,78.15503668,82.41875091,1831.4885,1825.346,59.35475495,59.46662699,0.094164241,0.18417014
182,1983.54,1903.638798,1896.025197,5862894,6349990,73.29158513,72.49413157,78.15503668,1839.194,1831.4885,59.16505743,59.35475495,0.15453837,0.094164241
183,1993.05,1918.166289,1903.638798,6387544,5862894,77.70424155,73.29158513,72.49413157,1848.659,1839.194,61.98298607,59.16505743,0.19460005,0.15453837
185,2004.22,1942.777598,1931.781509,5893778,5385783,78.25103348,78.50128867,77.70424155,1871.489,1859.7625,65.21860065,64.24303858,0.302239321,0.279118361
187,1883.22,1955.692772,1953.948944,6170072,5883503,67.16944389,79.32558748,78.25103348,1895.7445,1884.2225,62.95832207,66.19377207,0.278861183,0.343883792
188,1906.71,1942.515905,1955.692772,5172241,6170072,50.66164267,67.16944389,79.32558748,1902.318,1895.7445,53.29865814,62.95832207,0.227242782,0.278861183
190,1856.45,1935.508333,1936.00574,3737683,3862096,57.89005823,54.20624663,50.66164267,1918.5695,1910.4735,43.64297051,46.99699942,0.295364996,0.290236009
191,1853.07,1921.134091,1935.508333,3896230,3737683,46.29108714,57.89005823,54.20624663,1921.117,1918.5695,34.38972313,43.64297051,0.237800101,0.295364996
192,1876.8,1908.758801,1921.134091,3718145,3896230,45.85573943,46.29108714,57.89005823,1921.85,1921.117,26.47849258,34.38972313,0.200625554,0.237800101
193,1855.05,1902.94811,1908.758801,3502620,3718145,49.45012521,45.85573943,46.29108714,1923.3005,1921.85,21.87147727,26.47849258,0.213515359,0.200625554
194,1859.82,1894.239363,1902.94811,3251703,3502620,46.40908953,49.45012521,45.85573943,1923.0025,1923.3005,16.27770201,21.87147727,0.212529604,0.213515359
