,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
92,1441.33,1421.922967,1421.554737,2273881,2857969,50.91885223,51.01399058,47.18938998,1432.305,1432.4405,1.854830398,1.93654798,0.259348985,0.27536864
2273,1992.56,1967.707243,1964.711074,5395963,6777293,50.70728274,48.99308413,49.71510185,1980.267,1981.3925,-9.726881568,-11.78625464,-0.036835807,-0.045085742
1328,2019.89,2011.099281,2011.832454,6901163,8837390,58.71728008,65.53925007,64.73453651,1994.202,1991.671,29.99805596,32.3515352,0.134083604,0.151115927
2371,1947.67,1968.635417,1973.492176,5059205,6962730,33.81657423,37.23954827,41.70291481,1987.186,1990.415,-7.977548954,-6.124643374,0.067372164,0.064773734
1593,1950.82,1985.772681,1991.631055,3328961,3267901,38.8484769,44.6902702,40.16131389,2002.546,2003.867,-2.137847812,0.578499819,-0.140224539,-0.088082523
309,1627.19,1700.293029,1702.044813,2726104,2706329,38.54812389,33.52817889,27.01912019,1771.86,1782.5755,-60.33993035,-63.20176508,0.006469012,-0.069830706
1742,2051.76,2039.276229,2037.306503,2575284,2348383,62.88915957,58.68811028,64.77943688,2024.5255,2022.4845,19.67034047,20.09712711,0.010118287,0.009759668
951,1775.54,1762.351788,1758.509963,3449465,3714846,57.83465492,53.01662504,50.9649908,1768.3195,1766.114,6.963192826,5.754072542,0.2050236,0.120448889
2107,2173.41,2120.169196,2114.897906,7693868,5617809,82.41541949,83.07070559,84.40005531,2078.2555,2073.2015,36.11036324,35.88768694,0.252248163,0.261754475
303,1734.72,1779.918808,1792.44521,2960321,2956140,31.18247993,26.954078,30.94295949,1833.812,1842.387,-43.58043248,-40.29869476,-0.052828484,-0.094031811
558,1146.95,1144.351315,1140.404941,3770350,3847453,53.26793066,54.00385257,52.83729217,1154.779,1152.553,1.994276372,0.362266512,0.147631162,0.14706462
2511,2027.24,1996.254207,1989.935142,2256571,2394290,60.43804775,62.89006908,51.7205257,1982.7565,1980.7435,1.433240433,-1.566120763,-0.108752051,-0.168068148
2205,1931.46,1921.849805,1917.511984,5030104,4603447,50.23774201,54.43682966,49.12293037,1912.1535,1914.258,-16.92283613,-20.28218165,0.012169555,0.073659059
1859,1992.05,1992.263534,1992.27543,2307409,1945275,57.62747584,57.66176149,60.29900808,1979.52,1976.7935,11.89441842,12.66742292,0.285903582,0.237823798
317,1643.29,1660.872046,1665.36139,2343022,2539034,40.59081445,46.51570532,45.66730026,1685.0135,1695.2035,-48.0956302,-49.36561229,-0.04519784,0.010921116
659,1392.73,1384.929586,1389.627272,4364794,5091701,44.22639286,43.38516843,52.19573135,1395.8815,1395.793,-0.945577454,1.327633408,0.089485681,0.006042323
2406,1988.54,1969.575716,1971.014763,3565266,3787551,47.6657365,50.39590592,44.790582,1967.3105,1970.037,-2.047860635,-1.53969974,0.115724426,0.124723686
980,1878.94,1854.95992,1849.553236,3924969,3661968,73.93000508,73.42742401,72.67851173,1824.5285,1818.7985,28.73136366,27.98826462,0.165872472,0.231120964
1083,2004.68,1968.513452,1968.036441,2848286,2076702,43.06418551,32.19729191,33.75715128,2000.8705,2007.731,-29.28928396,-31.26427697,-0.273706773,-0.310954111
2430,2050.47,2029.531304,2025.249371,3460820,3310919,63.92987604,62.7790777,62.54971268,2021.251,2019.2495,12.4809221,11.27783068,0.15367531,0.145892114
2235,2034.16,2034.347629,2032.533769,4022009,4491555,61.71536113,62.57757163,63.90637239,2016.5545,2011.5715,21.19822668,21.72298087,0.144356894,0.128096367
2381,1985.84,1971.705421,1968.726626,4742281,5022904,55.78997229,54.82068958,55.14008112,1966.839,1966.904,-1.936866528,-3.5229456,0.162091381,0.159070436
465,1387.75,1457.949722,1453.511882,3117453,3629998,47.60301586,40.53748864,43.99045636,1474.528,1479.2415,-28.16102337,-32.17450792,0.007743201,-0.00617268
2223,2019.05,1990.569578,1983.667262,6350852,7009929,63.16768963,62.79757688,60.38805594,1971.4715,1967.1,15.8281165,13.48538668,0.046106636,0.098280666
2046,1936.09,1913.979066,1912.458859,3431319,3008435,49.82040202,49.96192232,49.00392883,1916.603,1917.718,-6.510311848,-7.701591177,-0.025471428,0.049626252
922,1734.05,1698.043269,1692.495106,4717813,3307251,58.6832948,52.66070139,45.73111121,1706.3135,1703.93,5.33960155,3.202750478,0.331349843,0.287047055
2243,1996.59,2038.373229,2041.189502,4353893,4650303,51.2374569,57.70659226,61.62705746,2035.98,2035.7765,13.74904927,16.02744998,0.086840121,0.097541893
455,1414.43,1505.208972,1512.090966,2421006,2161327,31.46509503,31.43397017,34.6431371,1537.5455,1543.567,-29.60038548,-28.22894271,-0.157448742,-0.095753862
1411,1817.65,1853.703378,1861.679685,3132722,2912347,40.08260688,41.30237519,44.99954121,1850.9695,1851.2875,-9.344663968,-6.343491343,0.213405772,0.232672631
1371,1975.35,1979.729203,1983.215693,6074240,6817542,38.87796274,38.06958476,38.39923226,1999.475,2002.86,-13.18703117,-12.30270176,-0.064942803,-0.065368579
1403,1858.16,1849.025835,1844.03602,4266353,5582618,50.83210397,48.38314522,47.46804078,1831.8605,1833.2345,-17.27259675,-20.98742993,0.237097714,0.213610665
508,1078.32,1112.189266,1117.50688,4404856,5667586,42.07390875,42.08882545,45.00427298,1095.5765,1100.197,-44.27044156,-45.10503039,0.145300109,0.14543195
753,1552.24,1595.540375,1599.009347,2673958,2744728,40.81906525,31.98704846,33.40141369,1624.192,1625.0955,-18.13984402,-17.47095223,0.096444337,0.000485929
2514,2036.65,2013.319893,2008.086536,3840332,3833641,63.55482451,63.32531841,61.09102218,1991.682,1988.821,8.673676661,6.609903614,0.122546512,0.114898345
1751,1977.3,2018.222846,2025.63459,2873086,3109467,37.99728329,43.59347607,46.80929598,2034.274,2036.2755,1.595956015,5.346907664,-0.058226862,0.020406505
277,1934.32,1905.2189,1894.5631,3391672,3102806,55.3413022,53.46261217,50.85011312,1894.145,1895.4645,-11.78902966,-17.76701824,0.090960953,0.079736281
1982,1936.97,1935.715009,1940.256123,4059212,3446692,29.49011289,32.4436604,17.10947849,1973.9315,1980.8585,-33.48566187,-33.44797865,-0.123703613,-0.16138379
2031,1926.44,1931.531621,1935.074203,2564367,2658092,40.29815001,44.01393028,51.27766447,1940.761,1943.2425,-8.486866886,-7.416472079,-0.099641091,-0.092384154
621,1369.36,1333.083531,1331.897649,5993428,7590363,59.64040424,52.43149807,63.32182394,1324.172,1318.919,34.25101257,36.1411355,0.104541227,0.093510323
1507,1889.7,1913.556911,1916.376224,4732610,6362259,42.06734326,42.95270505,45.46251722,1920.5945,1921.8305,-10.60718425,-10.01103639,0.186085289,0.133809094
359,1779.71,1736.155212,1729.825259,2149222,2672269,64.68507137,63.08338624,68.56486667,1681.4905,1676.2,26.04658502,24.49617085,0.347652626,0.249407686
766,1606.42,1602.088721,1598.319548,2569745,2622933,54.38725659,54.85131332,54.83746213,1589.033,1590.936,-3.053050851,-5.166987779,-0.074150224,-0.030567964
2535,2064.17,2058.778434,2054.775864,5182843,5558419,67.28014108,73.8964046,70.81415908,2045.1435,2043.1365,15.23084993,14.30292825,0.182668264,0.220734784
930,1735.53,1733.142746,1729.6678,3759292,3080285,61.14020382,58.11552401,56.86429995,1717.892,1716.744,15.15408502,14.48961252,0.155063106,0.141472059
2373,1937.68,1963.082883,1964.823523,3995136,3880515,39.28489249,34.39743445,33.81657423,1980.9355,1984.278,-9.567587987,-9.267346215,0.122320052,0.130100529
2330,1989.76,1970.135928,1965.250578,3858475,2915776,68.91073211,67.92141022,64.60663662,1948.5445,1944.3805,20.11613283,19.07249616,0.0412035,0.071141705
878,1647.5,1722.321603,1730.679737,4485740,3809862,40.23968326,49.66820468,50.46163952,1728.532,1730.6265,5.436626959,9.811178583,0.196662418,0.188218543
1889,2008.56,2004.593593,2005.169947,2655907,2473250,52.56483872,49.62324991,57.80257631,1994.528,1992.5175,7.019117695,7.75739464,0.191116292,0.170017116
377,1823.7,1829.58072,1825.487547,3192091,3840716,68.02775287,70.29493094,72.17164601,1798.467,1794.745,35.97958342,36.3735885,0.131160858,0.101940448
1651,1889.24,1936.462239,1948.402737,3064310,2533818,28.75626424,33.75846845,36.06691324,1966.737,1971.042,-13.25697612,-8.33443022,-0.345777818,-0.269332476
1420,1829.45,1854.067879,1858.054074,2820367,3406540,44.25182339,49.37045827,53.90644358,1858.2805,1859.826,-4.184442387,-2.698610308,0.098009695,0.142236671
2162,2059.23,2053.2239,2051.380323,4262868,3813070,49.03329732,40.21546398,39.13289928,2061.244,2060.284,-9.449602795,-10.84290458,0.171090374,0.131314362
2358,1994.15,2008.477697,2010.154963,3411427,4128029,53.23041835,61.00651967,63.5255755,1996.2555,1996.316,11.9519409,13.51814246,0.250988711,0.270313116
382,1885.37,1851.274078,1842.917207,3016697,4147953,71.11723095,70.66348808,63.64333541,1823.312,1815.9765,35.12281884,33.54075183,0.165536893,0.172329826
261,1947.74,1984.40944,1987.038204,3620938,3948950,48.18221684,42.49608774,41.06321194,1996.994,1997.562,0.834331899,2.45738602,0.140354062,0.152940718
2111,2142.63,2140.854118,2139.339477,4150547,3923393,70.77881231,76.49119299,77.82670913,2104.505,2099.173,36.23873218,37.85664196,0.227539911,0.262376563
358,1764.64,1729.825259,1724.295316,2672269,2753411,63.08338624,68.56486667,67.58387029,1676.2,1670.5385,24.49617085,23.17202519,0.249407686,0.316743475
2458,2062.82,2038.911103,2037.089126,3596157,4941126,54.06168453,56.73675222,55.45156875,2038.374,2038.2065,2.255810209,1.56028299,0.119755333,0.130345377
645,1394.71,1398.176996,1402.629662,5833111,7315092,49.13233828,58.75498073,58.33435761,1401.8995,1403.0465,14.38055134,17.52282703,0.137015922,0.164631209
1049,2088.32,2065.874759,2062.555817,3426367,3355589,71.81915788,74.83562078,73.16786431,2042.683,2037.9495,32.19079065,32.7336649,0.396688192,0.388659723
1057,2069.92,2095.416395,2092.917816,3354615,4254702,68.40521934,73.24193477,68.89775294,2074.956,2071.5285,29.50905731,30.32381026,0.204926263,0.1988826
812,1606.44,1655.893333,1667.774073,4739452,4796118,34.65765007,42.17719603,36.77994792,1682.1575,1686.1745,-6.402975869,-1.032136019,-0.004006596,0.060723711
193,1855.05,1902.94811,1908.758801,3502620,3718145,49.45012521,45.85573943,46.29108714,1923.3005,1921.85,21.87147727,26.47849258,0.213515359,0.200625554
2342,1971.32,1980.998833,1985.056351,3681648,3633172,47.46064896,54.42292564,52.25922264,1981.6565,1980.8255,11.0745273,13.7843615,-0.072607279,-0.051647774
1016,1925.98,1926.950834,1926.508797,3777896,3305498,54.76810725,59.87488936,59.09760554,1924.4145,1923.938,11.84754634,12.48299173,0.052181334,0.112727493
73,1427.68,1404.739023,1400.552139,1890433,1932247,60.99155767,62.20694288,63.19506101,1387.1015,1384.188,6.416398688,4.707649524,0.295254411,0.292171798
1832,1963.87,1963.89277,1965.99783,2149443,2315572,49.68116736,57.46081094,57.85109718,1954.88,1953.324,6.961447569,8.33503617,0.134580675,0.176704986
640,1395.89,1392.373203,1392.418359,6578782,7866942,54.45352031,47.90853277,50.1316466,1396.0675,1391.471,18.0292352,19.47744428,0.238146151,0.14200266
788,1682.34,1649.365961,1646.702841,3717808,4721338,60.6275252,59.07607758,55.93763651,1626.791,1624.3175,14.84401555,14.53102564,0.331998162,0.313147393
1795,1953.28,1956.644627,1958.994544,2440632,2679419,39.28515143,40.11324078,35.51632715,1969.974,1971.067,-13.4959121,-13.22398641,-0.067436027,-0.01529989
443,1562.72,1571.410111,1570.141246,2516319,2545446,47.7426341,48.48679526,46.05394827,1567.1395,1563.75,-14.71495543,-16.45700016,-0.010850712,-0.042081895
1778,1974.63,1979.237401,1982.236823,2538881,2135063,39.41599764,37.50888767,37.93405744,1999.8485,2003.1435,-12.45559234,-11.75537339,-0.114956739,-0.021281281
594,1221.7,1148.810762,1137.546487,4615756,3746705,66.77118907,62.15934748,60.53335832,1100.1515,1095.154,15.83128193,11.30300409,0.16029504,0.16194048
109,1483.41,1450.777931,1447.895248,3406524,3035220,61.00341828,59.57065577,57.15281172,1439.691,1436.65,9.06392354,8.288664955,0.114924334,0.103099035
2043,1918.31,1908.77632,1910.144391,2811202,2987325,43.61803815,38.00300657,45.5669707,1917.115,1916.992,-10.57241084,-10.63429467,0.000431928,-0.022473787
185,2004.22,1942.777598,1931.781509,5893778,5385783,78.25103348,78.50128867,77.70424155,1871.489,1859.7625,65.21860065,64.24303858,0.302239321,0.279118361
225,1908.97,1860.680875,1851.354403,4801124,4038347,57.65752521,49.14691806,54.38886327,1849.405,1842.2475,9.521232397,5.754610409,0.153482357,0.146227576
2091,2028.45,2027.901584,2024.984159,5559332,4395560,64.87099876,61.37758895,57.74167504,2013.9715,2011.989,16.94211209,16.71670939,-0.028912062,-0.012791378
747,1609.71,1646.826473,1646.225689,3346957,3142077,51.62780152,53.72308899,49.46717248,1641.4905,1642.7915,2.521659848,2.433331742,-0.047979519,-0.089211553
521,1006.54,1036.477742,1039.546129,4787147,4211123,43.10427183,43.15682033,46.68899832,1055.973,1063.9145,-35.97777007,-37.17682586,0.004497955,-0.001872266
2545,2080.48,2068.727649,2068.984904,2882755,2579215,56.16598031,66.16762402,59.14674004,2061.7335,2059.678,11.21758503,12.10018889,0.065077975,0.130395463
349,1676.24,1648.185746,1641.189245,2804210,3199498,53.93967639,53.13289908,49.74807027,1651.9985,1654.0595,-10.62435007,-14.7247398,0.110704012,0.05911144
897,1637.97,1637.724788,1631.856963,2860929,3087597,51.91754308,51.47099595,44.95363683,1641.7055,1644.4365,-15.74518454,-19.6074978,0.24341252,0.217138209
1362,1992.63,2011.283393,2011.810814,4952882,3915106,48.31896481,41.42856099,43.30047484,2023.246,2024.9885,-2.110089064,-1.857402828,0.062192528,0.0234469
2327,1974.9,1956.930123,1954.032372,2645830,3570783,63.27964537,64.32440953,64.11872195,1934.848,1929.4595,17.43864649,17.11912749,0.107311721,0.156704879
1188,2066.26,2148.704354,2154.800877,3503124,2628458,47.04412808,56.92343742,49.35842238,2150.5985,2152.6225,9.987664914,13.51840323,0.209647818,0.286529102
804,1714.38,1695.700103,1692.473459,3843787,4207515,61.96376133,62.57553314,60.24380588,1683.7935,1680.6745,17.37869635,17.04203681,0.186727585,0.167390474
