,St,EMAt1,EMAt2,Vt1,Vt2,RSIt1,RSIt2,RSIt3,BBt1,BBt2,MACDt1,MACDt2,CMFt1,CMFt2
1266,1776.4,1834.027783,1842.68729,2803697,4112390,42.33415245,40.4958944,45.3415299,1871.815,1878.164,-10.78879567,-7.143435143,-0.113987319,-0.088424908
1730,2024.9,1998.971568,1998.431916,2226783,3295701,61.71358761,62.51305955,59.52750606,1998.4885,1996.001,17.87769767,18.90768706,0.189285162,0.238016972
2230,2023,2022.439197,2017.874574,6689450,9580596,65.71679422,64.95239732,63.03039956,1995.689,1993.3375,22.46654109,21.71403166,0.061386476,0.10850076
393,1819.39,1838.804003,1836.864893,2344909,2876144,55.42145774,56.56074253,54.47028164,1846.7895,1845.6865,12.25246054,12.32600848,0.227528219,0.249214384
2415,2010.34,2005.164606,2003.59674,3910491,3163356,57.86761152,59.15661881,59.70163878,1982.741,1981.4655,11.41109648,11.3201276,0.233256546,0.258200459
341,1574.44,1648.001868,1658.611173,2976677,3095906,37.28615004,39.15668222,45.0618936,1680.51,1685.2355,-21.76917192,-18.1462262,-0.068131558,0.016426398
2265,1952.07,1978.801231,1985.592616,3780949,4061757,37.38081837,37.53577399,40.37810108,1987.9295,1990.381,-11.22833757,-8.682539593,-0.250972542,-0.217740736
2057,1947,1949.277395,1947.890149,3098178,3956526,57.71580744,56.73833556,61.65164973,1933.941,1932.4,8.364759123,8.176026124,0.061149228,0.031311344
1947,2074.93,2059.499139,2057.598947,2889081,2720446,57.25235622,54.92903995,53.55743622,2061.007,2060.045,8.615790795,8.346114232,-0.054411822,-0.020565304
745,1657.11,1643.806953,1644.615165,3313265,3869050,49.46717248,46.82965578,52.96841728,1644.51,1647.1955,1.513417223,2.042058443,-0.061678019,-0.074875342
2158,2016.21,2072.306817,2079.421665,5028094,4740426,40.15149257,43.21571997,58.57888481,2064.5295,2065.7165,-2.73136193,0.32949578,0.043058467,0.059706207
263,1893.47,1968.370947,1977.742269,3042564,3676791,42.68129272,45.17170082,48.18221684,1991.9315,1994.1265,-6.675178471,-2.428338217,0.176376381,0.088821603
2073,2012.94,1987.016052,1984.49073,3736825,3745404,67.32034527,67.29030787,69.32165913,1968.96,1966.675,16.19165987,16.00687262,0.094717424,0.113480865
648,1414.88,1392.240969,1396.774518,4856706,5167082,47.3238017,52.52497563,52.87955565,1398.352,1399.9355,8.941882324,11.79348044,0.056255427,0.089912821
2096,2059.26,2036.429028,2034.073257,4362325,4604930,64.50501697,64.30921116,63.99878292,2024.4315,2021.3185,15.65995921,15.61645622,-0.078737193,-0.087859485
1097,2036.78,1986.84203,1981.21137,3125684,3041081,54.40329529,54.71138624,53.00140166,1972.777,1970.664,-4.754112066,-7.873275681,0.179345984,0.184989091
1623,1965.71,1943.057809,1939.912878,3496936,4030759,53.33413683,55.62665389,48.54162264,1932.365,1933.6655,-4.471453929,-6.369105167,0.160422135,0.191628687
1874,1982.93,1964.602219,1964.527157,2016440,2052098,46.05256293,41.45191471,37.96828215,1981.246,1982.9465,-5.956536624,-6.246512865,0.015418569,0.00619481
1690,1883.97,1903.037325,1908.527842,3124313,2946487,45.48994256,54.48523009,58.10576276,1895.837,1893.1285,8.731187286,11.80024663,0.106845148,0.138389057
1910,2009.66,1999.729894,1997.232092,2599136,3184235,55.45060568,57.20236717,51.86921365,1996.064,1995.9435,2.03850682,0.971454815,0.15555177,0.22231898
1522,1935.18,1918.702973,1913.965856,3148878,3372734,58.4236664,56.52403828,57.18854811,1905.9055,1904.3155,2.127856597,-0.103684078,0.330095312,0.319591923
1050,2094.95,2069.955712,2065.874759,4109491,3426367,73.42638104,71.81915788,74.83562078,2047.2695,2042.683,31.99770353,32.19079065,0.404716393,0.396688192
2447,2061.88,2046.71766,2042.314917,4625496,5729669,64.93203673,62.70011886,53.4059072,2045.578,2043.8075,8.284601056,6.8112301,0.31889587,0.315737973
400,1747.35,1799.489876,1812.852071,3798079,2827849,34.79809549,41.58042718,39.70007078,1830.304,1835.5235,-8.715532548,-2.811660752,0.128220646,0.222182684
163,1770.98,1767.810324,1761.937062,5795017,6859900,73.20403216,71.74065646,81.22409714,1727.673,1720.105,49.63522432,50.12757944,0.373108558,0.397965334
2521,2037.75,2031.851248,2030.951526,3108822,2750964,60.6543049,60.58732716,61.8702074,2013.2065,2010.1345,12.65337855,12.98545269,0.070595311,0.05314644
2287,1900.01,1921.816728,1923.047112,2652214,2951358,41.43766506,32.95092499,33.66011224,1946.871,1948.488,-20.97379283,-21.6452109,0.078020959,0.043917941
2077,1970.59,1988.845202,1990.626357,3995324,4334053,53.59050684,55.52150637,59.59552418,1976.3725,1975.107,13.13777474,14.83747695,0.082857786,0.098640516
434,1594.67,1577.34971,1577.271868,2656980,2615827,44.7353313,42.65524094,47.57899856,1560.803,1563.098,-25.98901458,-28.07804831,-0.006059465,-0.0090811
1996,1963,1944.090719,1940.948657,3132620,2554242,51.04093105,44.2807673,42.92970135,1935.5325,1933.9815,-10.17353583,-12.42435472,0.005810812,0.022809194
1736,2053.01,2026.862797,2021.187863,2575918,3069250,72.4787907,69.66823676,68.13023797,2012.8625,2009.9585,22.53790101,21.37897423,0.070434423,-0.010419605
1454,1916.33,1928.498676,1930.860603,5729322,6313483,54.73822385,55.30499536,62.326006,1914.274,1909.8385,23.17365738,25.81973278,0.079477871,0.119832232
835,1660.04,1615.469781,1611.225288,3440792,3830436,54.05463863,50.16490259,51.20756833,1602.6615,1601.684,-3.723234194,-6.055970439,0.193829486,0.17666719
785,1644.23,1644.852146,1644.365956,2640136,3767970,56.94515384,57.2175977,62.95070436,1620.6025,1619.2805,15.42760823,16.0860785,0.237285418,0.227046286
2030,1915.59,1935.074203,1936.677359,2658092,2970062,44.01393028,51.27766447,50.70081767,1943.2425,1945.8885,-7.416472079,-7.191692205,-0.092384154,-0.044079325
2260,1994.07,2008.856713,2008.760427,6313154,5733420,50.62629526,54.47404272,46.18250903,2001.9605,2004.1345,1.118530481,1.087923697,-0.178326888,-0.074398722
869,1737.03,1728.191007,1725.673452,5280814,5350403,59.81901823,62.77185104,55.25196402,1720.3195,1717.763,16.71175378,16.68584607,0.354906818,0.349255664
655,1383.34,1397.941782,1402.871067,5021541,4560911,46.12428642,49.70779316,51.63689084,1397.448,1399.7425,6.247121915,9.046419135,-0.062898558,-0.042485382
529,1161.56,1102.306466,1089.887903,4853619,6223041,57.80255924,52.12581589,58.98454592,1052.0275,1048.034,5.533979405,-0.354641221,0.000662613,-0.02273475
1914,2002.84,2002.545757,2003.00037,2727463,2593569,50.7308931,53.54550415,52.93938387,1996.5615,1997.27,2.76681822,3.124433491,0.185058008,0.164224487
720,1699.71,1649.132845,1638.8357,5278737,5684102,72.29433761,70.55713852,65.62245559,1623.2995,1617.3455,31.23806095,28.45401466,0.251728953,0.288044035
168,1743.6,1756.758651,1757.871685,2828044,3069322,57.94295097,53.80481578,58.52087289,1752.1495,1747.698,31.14970459,33.94871185,0.214613709,0.23191861
1497,1899.58,1922.517626,1929.405987,3717254,4375219,33.49650089,33.45954324,41.28832436,1948.532,1953.391,-14.14256862,-11.68394519,-0.209187393,-0.139662678
1858,1992.21,1992.27543,1992.276637,1945275,2057125,57.66176149,60.29900808,60.52629683,1976.7935,1974.1905,12.66742292,13.46369524,0.237823798,0.277603907
2354,2014.55,2004.863671,2002.502264,4804706,3920961,62.28152114,65.87906364,60.689144,1991.9,1990.424,13.68346004,13.45031339,0.17824397,0.154781551
1072,1989.11,2036.961435,2042.837309,2750287,2795145,39.91358852,40.62850024,29.91739204,2072.426,2076.374,-11.70026229,-9.391996018,-0.261306494,-0.270444634
1130,2122.65,2174.139521,2175.808304,3780359,2539342,53.50557296,47.83470166,49.5260284,2170.642,2168.43,21.64124874,24.08984984,0.145290286,0.079703647
1349,2039.76,2027.15971,2028.930757,4369753,5067696,51.65538832,54.10653856,53.9178405,2020.835,2020.87,11.31339128,12.953051,-0.094368676,-0.000265044
1582,2020.74,2006.907885,2004.75186,4919446,3574360,59.75714721,58.77006259,64.42767411,1984.4605,1981.5195,13.00057318,12.75824501,-0.090411866,-0.013780378
259,1932.89,1999.071138,2015.882503,3126938,3666077,41.06321194,49.1082861,47.5558436,2001.2055,2006.804,8.534413119,17.13099079,0.052677339,0.077104543
2281,1925.43,1956.808701,1962.648412,4465488,3590183,38.5838017,34.54296455,44.33501658,1961.205,1964.382,-11.1245568,-9.092598526,-0.033485012,-0.042626826
2312,1914.22,1897.076572,1892.791366,2678589,3121979,53.44040447,53.41726252,52.05261138,1891.5395,1887.994,-4.118585328,-6.506428947,0.290266084,0.246858263
498,1129.08,1082.709043,1075.964385,8647496,6216279,42.35199725,39.75602454,27.34809451,1178.8995,1194.229,-101.6493175,-111.2154262,0.084225795,0.061437459
1499,1898.44,1917.204031,1918.347149,3972457,3341332,41.81106778,36.87775834,33.49650089,1939.502,1943.7005,-14.97436594,-15.26470871,-0.231663238,-0.25466123
601,1276.97,1204.545778,1198.142617,5861238,5035635,64.8738429,60.49732046,58.95532152,1160.986,1152.281,30.88128877,29.74635741,0.20902694,0.210287081
1326,2028.65,2008.095222,2004.507494,7090185,7339148,64.73453651,64.94529494,64.71416472,1987.85,1984.1325,32.76195364,33.2582775,0.065744075,0.069391056
1972,1972.91,2008.442189,2017.342676,3250782,3226562,25.83517216,27.39038078,30.79799455,2031.4075,2035.567,-16.30299213,-13.07088388,-0.130477658,-0.117229792
1864,1998.34,1997.542019,1996.913579,2417346,2120201,59.05012194,61.61665002,59.49353173,1994.2485,1992.4455,10.65691047,11.08006391,0.247977343,0.343692704
2242,2025.7,2041.189502,2041.216057,4650303,3490791,57.70659226,61.62705746,63.23419374,2035.7765,2034.6995,16.02744998,17.13744581,0.097541893,0.181565756
1831,1954.42,1965.99783,1964.068459,2315572,1937402,57.46081094,57.85109718,56.57491179,1953.324,1950.715,8.33503617,7.904161458,0.176704986,0.240834299
200,1691.98,1865.554703,1876.146859,4057323,3300522,42.54875993,46.30785071,43.2239651,1906.8665,1913.4475,-2.289748145,2.858714754,0.133240607,0.140359453
249,2052.37,1994.975259,1979.876428,4812283,4388582,62.49435826,59.01876752,53.07555712,1999.1455,1993.3235,22.94997345,17.59046522,0.220564945,0.218002673
325,1686.45,1686.412061,1682.42363,2419295,3216094,50.02131531,47.68060195,52.17901694,1660.4955,1659.4555,-17.21062293,-20.56637072,0.130804046,0.102243842
2078,1985.79,1985.526074,1988.845202,3840413,3995324,48.8365591,53.59050684,55.52150637,1977.552,1976.3725,10.83951489,13.13777474,0.048574708,0.082857786
516,1063.48,1024.607764,1023.458379,5154670,4861535,43.36037083,37.67618441,35.98383879,1076.8565,1073.816,-55.97039874,-60.17026189,0.104724746,0.03621187
1891,1990.04,2003.52662,2005.314758,2220917,2667451,49.32755264,55.19049474,52.56483872,1999.764,1996.984,5.656288193,6.884010485,0.295020797,0.263908143
1117,2198.54,2130.427368,2121.65345,3743203,3750251,68.06989444,59.99764831,64.84513526,2110.3565,2102.47,32.25045236,30.29848131,0.400354619,0.338719185
1020,1904.63,1917.490397,1922.368263,2998007,4592144,44.53744465,46.25732993,54.30824421,1926.2095,1927.1695,4.89405285,7.60104705,0.079958181,0.131040674
1370,1964.04,1983.215693,1987.934736,6817542,6308042,38.06958476,38.39923226,40.48101543,2002.86,2006.749,-12.30270176,-10.78528202,-0.065368579,0.03045708
474,1456.36,1467.204541,1465.176661,4059204,4190727,50.1095434,54.01235393,53.25741293,1447.383,1447.274,-8.891753394,-10.71852981,0.165789655,0.173069097
1880,2008.33,1996.076746,1992.702689,2483371,2655964,62.57031413,64.85019468,64.32128011,1984.456,1983.4955,7.784486578,6.614617248,0.142411339,0.116622528
909,1725.82,1700.655244,1693.805298,4046575,3919090,64.24678007,66.99249977,61.87624943,1660.5775,1654.25,16.25791328,13.8596732,0.402819788,0.401206817
1364,2004.53,2003.784255,2007.891867,4456823,4525231,42.47973189,44.22494465,48.31896481,2018.0705,2021.1555,-5.280365555,-3.58270547,0.064424603,0.118115795
49,1370.81,1414.182902,1420.499103,2772918,2411725,38.46225203,42.13891213,46.4516519,1415.2035,1416.945,0.895502692,3.977864387,0.002579738,-0.060700977
1492,1926.81,1951.214708,1953.353532,4581030,3832309,44.70741634,45.40658534,50.37444114,1969.439,1971.876,-3.055398376,-2.115516784,-0.019920323,-0.095465326
1489,1959.12,1954.656017,1954.546243,4997823,5384012,49.02902845,44.21449253,37.82337928,1977.37,1979.73,-1.37574418,-1.285333183,0.020493967,0.008992417
175,1894.53,1818.764488,1804.358818,4305883,4143821,76.40032372,73.98270025,72.44824316,1785.0215,1776.67,43.61251856,39.70395953,0.266432462,0.216270926
713,1607.77,1607.284207,1604.527364,5239257,4112192,63.38098611,60.73117662,60.85251859,1591.789,1589.765,23.94728019,24.32175122,0.091725662,0.108625882
1860,2004.28,1992.224709,1992.263534,2001864,2307409,57.52924075,57.62747584,57.66176149,1983.1465,1979.52,11.14047565,11.89441842,0.329672968,0.285903582
1715,1994.32,1964.798798,1956.074087,3592559,2994119,74.8230686,74.78996307,73.26835718,1923.982,1919.9745,26.66676816,24.1252649,0.254166202,0.312360279
658,1363.79,1389.627272,1396.09111,5091701,4101775,43.38516843,52.19573135,48.10604947,1395.793,1396.368,1.327633408,4.540675149,0.006042323,-0.009136581
2112,2127.17,2141.177005,2140.854118,4580654,4150547,67.98673179,70.77881231,76.49119299,2110.214,2104.505,34.15611076,36.23873218,0.257511455,0.227539911
1068,2008.5,2077.674978,2084.807195,3331910,3003315,42.40406471,48.85462568,52.56071388,2089.564,2091.595,6.723881708,10.68221929,-0.122205617,-0.051581818
1027,1988.96,1942.257258,1939.265538,4963863,6391617,59.67162118,62.27881061,60.16847743,1927.2175,1927.824,12.38448877,11.75588105,0.114335939,0.21489632
424,1525.56,1558.31993,1569.635469,2969092,2978541,24.00592925,24.1769348,29.0913576,1624.0185,1637.355,-65.79237308,-64.70175621,-0.03162675,0.023932545
181,1937.9,1896.025197,1888.319685,6349990,5195030,72.49413157,78.15503668,82.41875091,1831.4885,1825.346,59.35475495,59.46662699,0.094164241,0.18417014
1245,1922.04,1852.17676,1842.813818,3847856,3547722,58.9279899,58.38441772,59.63654684,1800.952,1793.022,22.28604205,19.03482906,0.163983489,0.164670707
